,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
2788,7.114579659586223,195.7701061938267,23452.26484729161,7.041605513918034,331.62201151393106,424.0729212207234,14.33687016661305,66.3525073737778,3.961162571013678,1
2789,7.229647980198369,198.8933296610406,22523.0557401362,7.114600340767795,335.24979133736724,434.3711369490335,14.208221927575076,64.84694835623674,4.079242749149203,1
2791,7.274481736149069,195.32702425241143,21916.499031194868,7.129261989050795,331.887304286007,428.32306293945646,14.29474383638168,65.2199128238413,4.001243143771747,0
2794,7.022931160466849,196.78312768777684,22029.542177282005,7.163939111081098,334.139358052306,423.9475187743377,14.52544473046316,66.65092543720138,4.006302976743327,0
2795,7.125969860903495,199.35534344196532,21889.630375837038,7.1419774672581084,334.7530514582577,427.22061410279525,14.497922164811731,66.7950288633392,3.98387247315772,1
2796,7.190141228791296,194.75540579787665,21995.8860305231,7.245914816231421,336.1191064053799,429.45591703928807,14.47692612261249,67.51929671307312,3.983028423075429,1
2797,7.315572583047161,198.7657235451303,22104.774610666933,7.128105824249934,331.6407786397982,425.7420338776789,14.201054044008975,66.19109400098486,4.010445759931202,1
2800,6.979011786804125,195.29139850371143,21687.491430870767,7.05336716353894,334.4015311052147,432.08570903283606,14.329880662223864,65.81256251945896,3.908064691727633,0
2801,7.002304543863062,196.7648034985044,22155.04626047015,7.223064642862049,330.22556878544566,426.2325608939185,14.296644603744124,68.36165993206889,3.953791724032388,1
2802,7.199453603279276,192.4408686779367,22686.138504564973,7.095280272132093,332.76332852533864,421.3609766865546,14.039006294765349,67.35051759756021,3.98073044925699,1
2803,7.180951331921983,194.9777712539748,21598.36590111649,7.07899411675194,334.6986594286919,428.35042111611904,14.376636196077202,66.07558997138166,3.954702540078898,0
2805,7.136722035787523,197.12303081439663,22409.420381182063,7.084298020216501,328.37714997542724,425.12094415476633,14.323481584872557,67.12767996946997,3.937810963659421,1
2806,7.094526207063507,195.2860214609672,22663.09089210776,7.1320533627996445,333.0984832014723,419.7308336527435,14.439455722263732,65.89500034809751,4.000507436816453,1
2808,7.0839529844407245,196.5792816954761,21422.49243884508,7.18143870781326,336.74986594708054,426.3380783342027,14.132868048748591,66.6364675957449,3.961833384884048,0
2809,7.221420367395623,198.51012016702907,22344.315473089944,7.181083519526076,328.2401216612232,423.7113678458937,14.372991601580814,68.0774183371574,3.9929638875465336,1
2810,6.904615499189902,194.89958395485365,22174.59561751073,7.01843564020744,332.92238861557007,432.3400310810188,14.463089833752088,65.28906258654409,3.965260325164469,0
2811,7.038771341349197,195.8744698879296,21030.0382545666,7.008201062144792,336.5461747272146,426.6435997758807,14.47900630804994,67.37162747453128,3.966654473757228,0
2812,7.189105125356599,196.65105750708503,22558.081545469115,7.190998058211704,331.2042586518604,428.9360845866776,14.279949018421748,67.56879980178219,3.919916867610116,1
2813,7.1209420402888135,196.2113706329012,22252.373002471344,7.221648969680937,335.58233023291086,427.1240742220926,14.438115050670952,66.37862957981473,3.959200071685105,0
2814,7.021961319218248,196.3673486218286,20803.74597533737,7.084442360064658,331.5824505330458,432.7725853859142,14.500188388644013,66.95884616501779,3.933768878566287,0
2815,7.065007723531853,199.34942580127748,21770.711068551514,7.168723619056775,335.514932359933,431.2286155178395,14.20208460143213,64.96550218681072,3.935243222496445,1
2816,7.10472232799612,199.73424785792665,22464.64536844841,7.116099309615393,325.9574823009416,428.2637498922804,14.40437295699772,67.33908737853012,3.9706639577444496,1
2817,7.03960547104995,196.5287762480768,21499.51261698569,7.079996179649766,333.36443387938766,426.9717436999528,14.49399263333954,65.60283140049991,3.972325925314242,0
2821,7.083605350463126,197.76288105164735,21360.587676552048,7.14411988537262,334.0387355467513,428.8407890938705,14.2717635164916,66.26194553741324,3.9339652755228816,0
2822,7.033616597835202,196.0870279000198,22748.44042290337,7.333237017280092,334.49698811814466,424.9843970501642,14.631402007729855,65.6078401963488,3.991085588215356,1
2823,6.948548021646343,195.5252730541861,22222.657423222776,7.095397442924979,330.621853793076,427.0543653591535,14.125336886082904,65.45695384074492,3.965875339950944,1
2824,7.124059925408126,195.39683900024775,22337.888038053345,7.154649981269412,332.0031592369945,426.08454080105776,14.329224844622592,65.5433662022653,3.955860228315089,1
2825,7.130381006316625,195.6046186057513,22819.674417749407,7.303751278513829,328.1287255616973,432.31411979005145,14.214350777919474,65.94624044920678,3.9442486760925126,1
2826,7.221242925735563,196.3542685533337,22524.04362495405,7.3167790706352225,331.76017908799935,425.77041463144747,13.975344068510312,67.48132478208133,3.96761312582444,1
2827,7.11363382851863,193.50599502142617,21519.55490850607,7.1819922372383065,328.1609309642902,420.5856874758987,14.135897007368422,66.09538090616111,3.956325692827993,0
2828,6.906561247735649,195.19966936813,21942.72934434824,7.06145421282394,330.8389800142365,415.3173675012587,14.3663658391524,66.2978320809107,4.0314178976514645,0
2829,7.156852982177082,197.77222857576743,22597.178916479475,7.171865557903935,334.8152474395513,427.317217681509,14.310860215485317,65.42249341519565,3.989640897203581,1
2831,7.155362043182289,196.98078722459508,22422.57401200533,6.987305008411203,334.2952063309013,422.4536565832083,14.287194974781418,66.4822635108946,4.0583953359289415,1
2833,7.196281808607842,200.3150041475409,22660.97243145547,7.080313329852175,332.35865976768457,427.3466176953023,14.210531963101737,66.78945393083139,3.9902409305981137,1
2834,7.081343044277996,197.221945039546,21750.219323244317,7.1809129626063175,333.7385738441005,426.76472097295226,14.510519292681026,66.36217575398115,3.93704335401422,0
2835,7.093296956034247,195.97061608570027,22126.444342572184,7.1211706050197785,331.08594018641287,424.6778611733861,14.063849638133563,66.0083054554684,3.9921940292733393,1
2836,7.200228271706127,197.0239377452369,21326.061415812663,7.12452978933096,331.3378959316923,425.58862885867126,14.092832320936052,66.12171974718075,4.036730994881114,0
2837,7.090282487097478,197.98408370027795,21711.447863773366,7.010095641603472,334.63969813410426,429.891456126325,14.316337450591334,66.59522747451976,3.978897887006597,0
2838,7.090931823395738,194.3117376437621,22407.77927971103,7.138606343138094,332.4786000398073,428.3995565252941,14.318007512364913,67.32251119031936,3.95300483776678,1
2839,7.190834117407624,196.3275886396866,22969.019545905645,7.215149464402091,335.6265243450908,429.0773785698476,14.275844189298237,68.64516521121591,4.059238062065872,1
2840,7.02826087149139,194.75378289968936,22618.66469464411,7.115350215782932,339.0783563048848,427.9160507305961,14.653061375334126,66.19608014992538,4.031349883646952,1
2841,7.095054307055072,200.6337175979805,22776.08974914743,7.102208558618362,328.6672489180654,426.8315002028061,14.453165672483507,66.35078905683126,3.920905561493804,1
2842,6.972063253573077,196.3254462319988,21438.26763603996,7.132244022665627,335.2188588066221,422.011850134897,14.356665417613668,65.69000295453215,3.983081297429193,0
2843,7.096363846222164,195.7307972575389,21971.48776503805,6.994309378089073,333.2673755721979,432.61874790417,14.50413618848664,66.8580509639356,3.964754147884938,0
2844,7.0111021602039605,195.92854566726604,21542.604021675423,7.035582669398296,332.76928572074,430.554066613195,14.153735051928392,66.90964810404279,3.941705646373045,0
2845,7.162856483207586,196.06553688038963,22281.311121475155,7.176849427970338,333.144435202031,422.1566440464036,14.243756741929444,66.73203019689505,3.9304072394741634,0
2846,7.269505336593609,195.39388500381725,22240.798087551404,7.260853445562361,334.01479627783016,430.4176027139326,14.05386346826157,66.61948086900173,3.97111083169647,1
2847,7.153400964029438,193.73206093670655,23283.294630417528,7.268261778564618,333.2045086303234,428.8943707305998,14.071781163602251,67.61372570659611,3.97115911871705,1
2848,7.102804840766392,198.16236877845355,21463.412382746308,7.168553287557894,335.3850495171192,426.1503876894897,14.344306642178578,65.90240969278015,3.9694497352393543,0
2849,7.123168967470587,193.67317151392305,22564.9157073508,7.1125436271168585,329.5667276955707,414.7968462902564,14.244848259196203,66.4053028176898,3.9633216869211134,1
2850,7.272307369403971,198.43908314415955,22203.21186236337,7.180405368300073,336.14514191154814,431.4690228981089,14.46716171533733,65.26941105915012,3.989430831021519,1
2851,7.124313277821161,194.93096689348164,21871.76836871287,7.081763026687078,334.7112026066784,431.0445284556929,14.49178463056988,66.63843914546871,3.975666741128732,0
2852,7.149922002830801,196.55703488058316,21397.711598376394,7.1330759508328425,334.2123652684629,430.2112570588907,14.243160689753264,66.81255555078397,3.9930279715231927,0
2853,7.04883558826275,194.96412779060367,21372.37697746745,7.1344863589745335,331.4697686143785,432.0841995981871,14.343946394295276,66.7373300490401,3.9781838660169897,0
2854,7.019760447942312,192.1792973342218,22163.512065644576,6.944758983593817,333.26393807422824,429.2524852653492,14.105822565374163,67.51197136171402,4.073220020592393,1
2855,7.027913999686396,196.50505399436972,21447.224659664826,7.142804942446446,333.0974666893356,423.7320798660244,14.216374918007954,67.19832190165971,3.980319424874128,0
2856,7.142921595040447,194.52876135878577,21432.43358016243,6.9960215681372535,333.6496910444468,426.7694192886124,14.40979530961252,67.19496458242766,4.016048436937657,0
2858,7.169603591703393,198.3334688195553,22513.49134760045,7.179954315987134,330.8923622060546,428.2678221635646,14.36527019292044,66.8631583127896,3.979771849676209,1
2859,7.166466358118599,196.1367998023172,22389.84576448089,7.277373600889347,331.9956061423385,418.7785390014208,14.173797198212023,65.7811416979399,3.967001055481676,1
2860,7.10129528927882,197.85078143216185,21533.58221516787,7.054399983849372,335.5358957247852,429.2559449286285,14.784213579329876,65.6515896244597,4.00572765505013,0
2861,7.050787976593943,193.51078140624875,21326.08857450949,7.064381163500725,331.71682729238273,427.8290318561225,14.417488645240049,66.71953506757956,3.934656302634788,0
2862,6.913623591659495,195.82143689679435,22025.62083704661,7.080106714775507,331.1009196004428,424.00486286309433,14.214347881579402,66.3524777008733,3.9203010221884336,0
2865,7.1501397715121175,195.07639246441784,21897.48839477055,7.183559977267146,331.6626732305126,428.8717102654704,14.29880752972822,66.19340162158007,3.97387632528162,1
2866,6.976567083039508,196.26075663441932,22641.1680642968,7.075624461061135,335.90149443752125,426.8255634948906,14.578017587446896,67.26360863782077,3.9434810412871952,0
2867,7.108723683848162,196.9909681758677,22506.53651772567,7.060681704909037,329.6515615628396,426.1493986401761,14.245083668379976,66.55161608877333,3.936705743305936,1
2868,7.121962335690776,194.43159922346453,21663.826886782357,7.11478081714082,332.5678715032536,420.6384015068774,14.322908532147656,65.625703354726,3.979911226018487,1
2869,7.057370047279617,194.89068235830325,21283.8358199645,7.1810594509152805,331.7950530700709,428.7556542266111,14.056884169655742,67.71732501994926,4.033990919924522,0
2870,7.1693658504338815,194.60121726975365,21378.613690189184,7.111855554664307,334.18676139415624,429.29882670783616,14.15809187033272,66.26265605228774,3.901675443642661,0
2874,7.148419625074588,197.06873331803524,22587.4352582098,7.302598517539146,331.33975961424926,417.2843060371744,14.410472569046798,65.84356502271079,3.96030637519486,1
2875,7.04262913465129,196.7761255119397,21546.307609837917,7.150797516673328,332.4546880867239,430.4991369671939,14.251188274031817,66.98926821951005,3.967027001593692,0
2876,6.974404380240269,196.7319257410228,21710.02320514953,7.148074863542839,333.4233118223658,425.93040291556287,14.381233488588022,66.15301517606439,3.9550946391217874,0
2881,7.070879060171194,196.87713191502075,21635.47600698498,7.071804396129276,331.05547118092244,429.3201128639409,14.229835159500396,66.45830086838454,3.922153097851866,0
2882,7.195834740228583,198.39645175920745,21831.04924303052,6.988266746193667,334.13560163687896,423.9419905183248,14.657369872704525,66.40734450646029,3.919976573348259,0
2883,7.16804887710728,193.45021683175057,22780.32276361832,7.071986074221947,335.5254632225138,421.6433493474502,14.092919655277411,66.62880430541723,3.995151965603085,1
2884,7.012307534583899,196.2984312545215,21320.177153734545,7.199498864892338,333.5809636342816,436.9320845067913,14.78582464762428,64.91815265064477,3.943491389253218,0
2885,7.106600002242158,196.5026078878189,22045.75128567009,7.021290921775397,333.4184676017969,424.2452254292321,14.310392689412666,64.91592960679401,3.9689062090991767,0
2886,6.978733233381682,194.85603736315852,21773.878287457515,7.047309530145377,334.5147965221716,432.02009484312816,14.239356626172873,67.4856934430025,3.946612316468575,0
2887,7.053391683426625,195.7591067489134,21163.48584497144,7.138258005946973,333.9384826361358,425.8917545612932,14.371669548573667,65.95442481206713,3.989686095954597,0
2889,7.105041054761589,195.09130054399824,21753.67694594556,7.140418185796071,333.50648478116545,432.3510182433236,14.206065271090926,67.14632598197814,3.9504370711378,0
2890,7.10263085548354,195.63328966120076,21519.10676539579,7.174034484159496,331.49043480096657,418.2154493843185,13.898741375248838,67.32364216088415,4.031447720586031,1
2891,7.098067907439176,194.1228339240966,21701.24049554823,7.07555263430829,334.0250523882692,421.1022438690971,14.516011464648258,66.0849398213977,3.93406224030566,0
2892,7.020383701289853,196.86548539709565,21092.61220425285,7.088702108360032,333.72758195512034,424.2661538209907,14.36333063969072,67.38544426834315,3.9680672227806233,0
